Timestamp,Price,Volume,MarketCap
2023-07-25 19:00:58.647,29225.582499129712,8516954859.144664,568213322640.296
2023-07-25 20:00:23.020,29215.014890902657,9402007962.03379,567836848457.3727
2023-07-25 21:01:21.370,29222.974630383527,7929844775.363448,568019115128.7598
2023-07-25 22:00:36.257,29174.795530598167,9793427394.57922,567258254355.6149
2023-07-25 23:00:57.103,29131.432804604694,8158720508.387775,566448252899.4177
2023-07-26 00:00:09.787,29183.583024838932,6678833693.517548,566952307523.7413
2023-07-26 01:00:02.910,29247.805655346223,5686230914.96961,568454026867.6794
2023-07-26 02:01:27.370,29195.272761072876,10173152487.55218,567604551655.6597
2023-07-26 03:00:59.287,29271.02433564558,7483575356.874215,569061880313.9235
2023-07-26 04:02:13.717,29245.370873051394,8389986932.198021,568366619436.9652
2023-07-26 05:01:31.862,29205.501195094886,9024551795.642515,567698095136.0887
2023-07-26 06:00:55.194,29210.97710800848,10000365295.997807,568104814192.9543
2023-07-26 07:00:57.767,29183.90996906209,9782408341.739325,567274545007.1207
2023-07-26 08:01:19.337,29191.187134377586,8937927657.84203,567074329761.5189
2023-07-26 09:01:08.370,29167.309535190096,9656785590.84503,567396261134.836
2023-07-26 10:00:54.123,29223.071887272858,8831613904.688969,568112759071.3168
2023-07-26 11:00:57.223,29307.753433422175,6663683515.495772,568740539070.13
2023-07-26 12:01:18.247,29267.687825355235,9510831393.390688,569282007283.8977
2023-07-26 13:00:14.452,29313.499192934243,7974414993.298432,569621791710.1436
2023-07-26 14:00:48.068,29296.218518715148,7771074409.414279,569441931554.2228
2023-07-26 15:01:24.792,29276.651666477588,9746960189.61104,569493546090.4276
2023-07-26 16:00:56.432,29343.71801186576,8868387037.493196,570988992029.1267
2023-07-26 17:00:50.107,29354.73988657794,8467739366.216172,570873585570.1183
2023-07-26 18:01:07.840,29614.69857297837,11596163839.112997,575264493944.5348
2023-07-26 19:01:45.808,29473.762709346545,12796568578.804733,573873873152.8627
2023-07-26 20:00:05.727,29460.63779255003,10128115439.293839,572322320395.2693
2023-07-26 21:01:26.275,29363.672907978616,13088677750.42505,570531781624.6747
2023-07-26 22:01:37.918,29325.29799021886,12395278918.966526,570384469121.1133
2023-07-26 23:00:42.681,29370.611267446548,12147000139.39311,570934692757.776
2023-07-27 00:00:24.694,29390.15178296929,9211640075.831871,571128958307.46
2023-07-27 01:02:02.261,29428.222505493162,10640160004.640106,572262027778.8553
2023-07-27 02:01:42.855,29475.12359313808,11222720511.414547,572901566086.9967
2023-07-27 03:00:19.532,29471.20179209623,8818897501.078947,572828979256.3558
2023-07-27 04:00:54.965,29396.682959470276,9396045810.809097,571264986936.3263
2023-07-27 05:00:16.808,29416.063748693945,7718159923.797117,572476746645.8242
2023-07-27 06:01:21.004,29442.757895685798,9721008463.305735,572391274516.5338
2023-07-27 07:00:52.498,29550.523558342804,11683655224.657661,573848366392.1503
2023-07-27 08:00:01.046,29489.241437118748,11896893716.077183,573255953369.5376
2023-07-27 09:01:19.996,29513.005452237085,12956583274.616398,573415358539.7714
2023-07-27 10:01:26.701,29481.87017389305,9731475998.709316,573141547433.2614
2023-07-27 11:00:43.493,29440.157241806293,11697946374.379416,572330573645.6229
2023-07-27 12:00:55.922,29372.682404809886,11230694286.30092,571238373551.4683
2023-07-27 13:00:51.787,29327.962010819112,9432976479.570744,570423361178.9277
2023-07-27 14:01:12.226,29304.689279369806,9237417044.961828,569846491247.5839
2023-07-27 15:01:08.004,29227.558442049805,11820570040.270336,568397291736.5889
2023-07-27 16:00:28.047,29178.745455204324,12225879636.017702,566887911772.2646
2023-07-27 17:00:56.631,29155.348160823945,9979242466.059677,566141896848.2896
2023-07-27 18:01:19.384,29146.414472358578,10416905903.11229,566775221086.986
2023-07-27 19:00:11.544,29190.04784447575,9565490278.199833,568101099288.7295
2023-07-27 20:00:47.008,29200.962573823388,8678686390.119322,567780773105.6755
2023-07-27 21:00:22.287,29201.236356821602,7520955664.491805,567698841511.5875
2023-07-27 22:00:33.823,29271.258206136354,6216642298.460052,568568872936.8624
2023-07-27 23:00:50.356,29276.093243553125,8836701190.766886,569123182365.6898
2023-07-28 00:00:08.134,29193.96481135078,9816460393.641579,567777522233.3276
2023-07-28 01:01:29.681,29225.130187030347,10250051730.873117,568487451380.9393
2023-07-28 02:01:31.380,29259.34141509108,7347577267.003435,568459954960.9021
2023-07-28 03:01:05.391,29172.589866912043,7116174506.050339,567136706338.7833
2023-07-28 04:01:13.603,29177.057442352412,9660731684.842278,567344226757.8862
2023-07-28 05:00:58.286,29144.25689537892,10188627244.376656,566572936086.9877
2023-07-28 06:06:23.381,29158.76207558714,10214817173.804764,566883775591.6868
2023-07-28 07:00:46.281,29202.314532690547,10542878804.040771,566543846472.9839
2023-07-28 08:01:11.270,29212.0966881263,10197912114.809362,567818298799.8473
2023-07-28 09:01:09.718,29222.654794248145,10435900966.247517,568276557566.8616
2023-07-28 10:00:53.000,29302.58488156929,10026324526.86005,569693747805.9231
2023-07-28 11:01:11.031,29286.271181422144,10261362447.560553,569106653730.3822
2023-07-28 12:01:03.882,29437.329605975596,10456741225.062788,572140586339.3706
2023-07-28 13:01:44.145,29387.54866090718,10044226278.691458,571257359909.8511
2023-07-28 14:01:30.217,29374.800526401574,9775208545.677656,571265756653.111
2023-07-28 15:01:32.925,29237.366870488135,9445666312.03599,568422273531.8562
2023-07-28 16:00:33.127,29306.414045617796,9221433845.584146,569680279785.3059
2023-07-28 17:01:13.719,29313.493330593126,10494724092.116182,569699919510.6077
